INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
305163494,04/22/2025,22:27:00,MANHATTAN,OUTSIDE,28,0,STREET,(null),N,25-44,M,BLACK,45-64,F,BLACK,997853,230889,40.800413,-73.950866,POINT (-73.950866 40.800413)
306651765,05/18/2025,21:30:00,BROOKLYN,OUTSIDE,75,0,OTHER,(null),N,(null),(null),(null),<18,M,BLACK,1015966,188407,40.68375359,-73.8856456,POINT (-73.8856456 40.68375359)
303898919,03/30/2025,16:10:00,BRONX,OUTSIDE,47,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1023510,258943,40.877335,-73.858031,POINT (-73.858031 40.877335)
308833787,06/29/2025,17:45:00,BRONX,OUTSIDE,43,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1022594,243360,40.834568,-73.861434,POINT (-73.861434 40.834568)
307338431,05/31/2025,16:44:00,BROOKLYN,OUTSIDE,81,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),<18,F,BLACK,1005072,186682,40.679061,-73.924931,POINT (-73.924931 40.679061)
306298652,05/12/2025,17:00:00,BRONX,OUTSIDE,42,0,STREET,(null),Y,<18,M,WHITE HISPANIC,<18,F,BLACK,1011823,240885,40.827815,-73.900368,POINT (-73.900368 40.827815)
304703802,04/13/2025,22:29:00,BRONX,OUTSIDE,46,0,STREET,(null),N,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1006648,247738,40.846641,-73.919043,POINT (-73.919043 40.846641)
308824439,06/29/2025,13:17:00,STATEN ISLAND,OUTSIDE,122,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,950998,161170,40.608997,-74.119758,POINT (-74.119758 40.608997)
304199342,04/04/2025,14:29:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1005517,255164,40.86701515,-73.92310894,POINT (-73.92310894 40.86701515)
300951836,02/11/2025,07:30:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),Y,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1008907,191957,40.693531,-73.911082,POINT (-73.911082 40.693531)
310836182,08/07/2025,00:30:00,QUEENS,OUTSIDE,100,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,M,BLACK,1037417,153512,40.58788,-73.808576,POINT (-73.808576 40.58788)
306906891,05/23/2025,02:16:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1019102,188511,40.684037,-73.874337,POINT (-73.874337 40.684037)
300882495,02/10/2025,11:56:00,BROOKLYN,INSIDE,73,0,COMMERCIAL,GROCERY/BODEGA,N,<18,M,BLACK,45-64,M,BLACK,1007627,183444,40.670167,-73.915729,POINT (-73.915729 40.670167)
309415108,07/10/2025,20:54:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1001949,231211,40.801288,-73.936073,POINT (-73.936073 40.801288)
308717967,06/25/2025,16:55:00,QUEENS,INSIDE,103,0,DWELLING,MULTI DWELL - APT BUILD,Y,<18,M,BLACK,<18,M,BLACK,1039987,196083,40.704713,-73.798973,POINT (-73.798973 40.704713)
298909834,01/04/2025,22:35:00,BRONX,OUTSIDE,47,0,STREET,(null),N,45-64,M,BLACK,25-44,M,BLACK,1023206,263661,40.890286,-73.859106,POINT (-73.859106 40.890286)
310980316,08/10/2025,13:25:00,BRONX,OUTSIDE,52,0,STREET,(null),N,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1009210,253156,40.861504,-73.909764,POINT (-73.909764 40.861504)
